Sale_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Unit_Price,Gross_Sales,Discount_Rate,Discount_Amount,Net_Sales,Unit_Cost,Total_Cost,Profit,Sales_Channel,Payment_Method,Is_Return,Target_ID,Campaign_ID
9421,2025-07-31,7,105,10761,1,2800,2800,0.08,223.8,2576.2,1450,1450,1087.55,Online,Kredi Kartı,Hayır,1055,0
9422,2025-03-28,6,102,10254,1,12500,12500,0.17,2122.98,10377.02,8500,8500,1721.37,Online,Dijital Cüzdan,Hayır,1022,2
9423,2025-03-02,6,105,10329,1,2800,2800,0.1,289.13,2510.87,1450,1450,1023.21,Online,Dijital Cüzdan,Hayır,1022,0
9424,2025-04-05,3,115,10528,1,1750,1750,0.14,244.49,1505.51,720,720,838.2,Online,Kredi Kartı,Hayır,1027,2
9425,2025-05-27,2,113,10850,2,950,1900,0.11,211.35,1688.65,430,860,828.65,Mağaza,Kredi Kartı,Hayır,1034,0
9426,2025-09-03,6,108,10264,1,5200,5200,0.08,392.47,4807.53,3000,3000,1807.53,Mağaza,Kredi Kartı,Hayır,1070,4
9427,2025-10-24,6,106,11012,3,6500,19500,0.11,2233.13,17266.87,3800,11400,5607.87,Mağaza,Kredi Kartı,Hayır,1078,5
9428,2025-05-03,5,120,10373,1,1250,1250,0.11,133.71,1116.29,570,570,546.29,Mağaza,Banka Kartı,Hayır,1037,0
9429,2026-04-01,1,116,11084,1,2300,2300,0.2,467.88,1832.12,1050,1050,846.25,Mağaza,Kredi Kartı,Hayır,1121,10
9430,2026-02-03,4,117,10458,1,3100,3100,0.07,226.63,2873.37,1200,1200,1773.94,Mağaza,Kredi Kartı,Hayır,1108,9
9431,2025-08-19,2,101,10780,1,18500,18500,0.07,1218.66,17281.34,12500,12500,4522.12,Online,Banka Kartı,Hayır,1058,4
9432,2026-06-18,1,102,10699,1,12500,12500,0.17,-2171.13,-10328.87,8500,-8500,-1673.94,Online,Kredi Kartı,Evet,1137,11
9433,2026-02-06,5,115,10187,2,1750,3500,0.09,297.66,3202.34,720,1440,1874.42,Mağaza,Nakit,Hayır,1109,9
9434,2025-05-10,2,105,10970,3,2800,8400,0.05,443.41,7956.59,1450,4350,3487.24,Mağaza,Dijital Cüzdan,Hayır,1034,0
9435,2025-10-19,8,110,10930,1,3200,3200,0.1,335.49,2864.51,1800,1800,1064.51,Mağaza,Kredi Kartı,Hayır,1080,5
9436,2025-10-03,2,105,10044,3,2800,8400,0.1,827.05,7572.95,1450,4350,3109.36,Mağaza,Banka Kartı,Hayır,1074,5
9437,2026-01-11,4,105,10166,1,2800,2800,0.08,237.06,2562.94,1450,1450,1074.5,Online,Banka Kartı,Hayır,1100,0
9438,2025-02-24,7,103,11177,1,32000,32000,0.1,3237.01,28762.99,22500,22500,5831.54,Mağaza,Kredi Kartı,Hayır,1015,0
9439,2025-01-26,3,113,11176,2,950,1900,0.09,165.78,1734.22,430,860,874.22,Mağaza,Kredi Kartı,Hayır,1003,0
9440,2026-03-17,7,116,10097,1,2300,2300,0.08,191.3,2108.7,1050,1050,1132.51,Online,Banka Kartı,Hayır,1119,10
9441,2025-07-16,6,102,10701,2,12500,25000,0.1,2552.53,22447.47,8500,17000,5110.76,Mağaza,Banka Kartı,Hayır,1054,0
9442,2025-08-31,8,106,11161,2,6500,13000,0.08,992.8,12007.2,3800,7600,4227.09,Mağaza,Nakit,Hayır,1064,4
9443,2025-07-09,2,114,10340,3,5800,17400,0.1,1725.81,15674.19,3350,10050,5624.19,Mağaza,Kredi Kartı,Hayır,1050,0
9444,2025-10-03,1,109,10209,1,8900,8900,0.19,1706.27,7193.73,5100,5100,2093.73,Mağaza,Kredi Kartı,Hayır,1073,5
9445,2026-02-13,3,115,10052,1,1750,1750,0.05,92.69,1657.31,720,720,995.32,Mağaza,Nakit,Hayır,1107,9
9446,2025-12-06,6,116,11129,3,2300,6900,0.15,1015.08,5884.92,1050,3150,2940.9,Mağaza,Kredi Kartı,Hayır,1094,8
9447,2025-06-02,3,101,10916,2,18500,37000,0.09,3507.57,33492.43,12500,25000,7990.04,Online,Banka Kartı,Hayır,1043,3
9448,2026-02-02,2,108,10946,2,5200,10400,0.09,961.34,9438.66,3000,6000,3438.66,Online,Kredi Kartı,Hayır,1106,9
9449,2026-03-20,1,115,10524,2,1750,3500,0.2,686.19,2813.81,720,1440,1472.29,Online,Kredi Kartı,Hayır,1113,10
9450,2026-03-03,2,108,10903,2,5200,10400,0.09,986.56,9413.44,3000,6000,3413.44,Mağaza,Kredi Kartı,Hayır,1114,0
9451,2026-05-02,6,101,10214,1,18500,18500,0.05,940.65,17559.35,12500,12500,4795.96,Mağaza,Kredi Kartı,Hayır,1134,0
9452,2025-07-23,1,108,10854,2,5200,10400,0.16,1669.67,8730.33,3000,6000,2730.33,Mağaza,Kredi Kartı,Hayır,1049,0
9453,2025-04-22,2,119,11091,1,450,450,0.09,40.0,410.0,150,150,260.0,Mağaza,Dijital Cüzdan,Hayır,1026,0
9454,2025-11-21,1,119,10946,2,450,900,0.2,183.95,716.05,150,300,416.05,Mağaza,Kredi Kartı,Hayır,1081,7
9455,2025-09-15,6,112,10169,1,3600,3600,0.08,275.2,3324.8,2050,2050,1274.8,Mağaza,Nakit,Hayır,1070,4
9456,2026-06-12,7,107,10152,3,14500,43500,0.09,3769.43,39730.57,9300,27900,11830.57,Online,Kredi Kartı,Hayır,1143,11
9457,2025-12-16,4,110,10474,3,3200,9600,0.12,1166.36,8433.64,1800,5400,3033.64,Online,Kredi Kartı,Hayır,1092,8
9458,2026-03-11,1,105,10197,1,2800,2800,0.07,205.09,2594.91,1450,1450,1105.99,Mağaza,Banka Kartı,Hayır,1113,0
9459,2026-03-02,2,104,10013,2,24500,49000,0.11,5271.75,43728.25,17000,34000,9072.33,Mağaza,Kredi Kartı,Hayır,1114,0
9460,2025-10-07,3,111,10741,3,4200,12600,0.08,960.52,11639.48,2350,7050,4589.48,Online,Kredi Kartı,Hayır,1075,5
9461,2026-01-06,4,116,10886,1,2300,2300,0.07,159.29,2140.71,1050,1050,1165.63,Mağaza,Dijital Cüzdan,Hayır,1100,0
9462,2025-09-06,4,105,10162,2,2800,5600,0.09,528.4,5071.6,1450,2900,2095.53,Online,Nakit,Hayır,1068,4
9463,2025-06-30,8,119,10615,1,450,450,0.13,58.6,391.4,150,150,241.4,Mağaza,Nakit,Hayır,1048,3
9464,2025-03-19,8,104,10643,1,24500,24500,0.02,497.54,24002.46,17000,17000,6642.42,Mağaza,Banka Kartı,Hayır,1024,2
9465,2025-12-02,1,112,10608,2,3600,7200,0.16,1119.51,6080.49,2050,4100,1980.49,Mağaza,Banka Kartı,Hayır,1089,8
9466,2025-02-19,1,116,10728,2,2300,4600,0.15,711.49,3888.51,1050,2100,1924.61,Mağaza,Dijital Cüzdan,Hayır,1009,0
9467,2025-03-26,3,105,10643,1,2800,2800,0.0,0.0,2800.0,1450,1450,1308.0,Online,Kredi Kartı,Hayır,1019,2
9468,2025-01-04,3,107,10920,2,14500,29000,0.09,2644.68,26355.32,9300,18600,7755.32,Online,Kredi Kartı,Hayır,1003,1
9469,2025-11-13,4,102,10803,1,12500,12500,0.11,1374.29,11125.71,8500,8500,2458.82,Mağaza,Nakit,Hayır,1084,6
9470,2025-04-21,6,119,11072,1,450,450,0.06,-29.13,-420.87,150,-150,-270.87,Mağaza,Kredi Kartı,Evet,1030,0
9471,2025-11-30,1,111,10555,1,4200,4200,0.19,787.56,3412.44,2350,2350,1062.44,Mağaza,Dijital Cüzdan,Hayır,1081,7
9472,2025-05-13,6,102,11092,1,12500,12500,0.11,1357.43,11142.57,8500,8500,2475.43,Online,Banka Kartı,Hayır,1038,0
9473,2025-04-29,5,118,10234,3,1800,5400,0.04,208.57,5191.43,850,2550,2641.43,Mağaza,Kredi Kartı,Hayır,1029,0
9474,2025-12-16,8,113,10241,2,950,1900,0.15,284.54,1615.46,430,860,755.46,Online,Banka Kartı,Hayır,1096,8
9475,2026-06-26,5,102,11023,2,12500,25000,0.08,2109.48,25637.38,8500,17000,6212.82,Online,Banka Kartı,Hayır,1141,11
9476,2025-02-24,6,110,10154,1,3200,3200,0.14,460.26,2739.74,1800,1800,939.74,Online,Kredi Kartı,Hayır,1014,0
9477,2025-12-27,1,110,10159,1,3200,3200,0.21,680.02,2519.98,1800,1800,719.98,Mağaza,Kredi Kartı,Hayır,1089,8
9478,2026-03-29,6,104,10182,1,24500,24500,0.09,2154.24,22345.76,17000,17000,5010.57,Online,Nakit,Hayır,1118,10
9479,2025-11-26,1,109,10568,2,8900,17800,0.24,4202.83,13597.17,5100,10200,3397.17,Online,Banka Kartı,Hayır,1081,7
9480,2025-08-07,5,106,10565,1,6500,6500,0.05,334.64,6905.2,3800,3800,2545.63,Online,Banka Kartı,Hayır,1061,0
9481,2025-07-27,1,115,10546,1,1750,1750,0.12,210.18,1539.82,720,720,873.71,Online,Kredi Kartı,Hayır,1049,0
9482,2025-03-26,1,101,11070,2,18500,37000,0.19,7176.08,29823.92,12500,25000,4376.56,Mağaza,Kredi Kartı,Hayır,1017,2
9483,2025-09-02,1,103,10340,1,32000,32000,0.14,4622.74,27377.26,22500,22500,4466.61,Online,Nakit,Hayır,1065,4
9484,2025-12-01,1,119,10842,1,450,450,0.23,102.9,347.1,150,150,197.1,Online,Banka Kartı,Hayır,1089,8
9485,2025-07-31,2,110,10562,1,3200,3200,0.07,219.3,2980.7,1800,1800,1180.7,Mağaza,Kredi Kartı,Hayır,1050,0
9486,2025-07-02,8,105,10709,1,2800,2800,0.1,282.65,2517.35,1450,1450,1029.59,Mağaza,Kredi Kartı,Hayır,1056,0
9487,2025-05-13,2,117,10523,1,3100,3100,0.06,198.18,2901.82,1200,1200,1803.38,Mağaza,Kredi Kartı,Hayır,1034,0
9488,2025-12-16,6,118,10231,2,1800,3600,0.09,307.43,3292.57,850,1700,1592.57,Online,Banka Kartı,Hayır,1094,8
9489,2025-10-09,1,105,11110,3,2800,8400,0.17,1446.68,6953.32,1450,4350,2499.02,Mağaza,Kredi Kartı,Hayır,1073,5
9490,2025-10-20,3,115,11170,1,1750,1750,0.13,-228.78,-1521.22,720,-720,-854.46,Mağaza,Kredi Kartı,Evet,1075,5
9491,2025-09-26,1,113,10671,1,950,950,0.09,86.49,863.51,430,430,433.51,Mağaza,Banka Kartı,Hayır,1065,0
9492,2025-07-16,1,116,10318,1,2300,2300,0.15,347.21,1952.79,1050,1050,971.14,Mağaza,Kredi Kartı,Hayır,1049,0
9493,2026-06-21,1,116,10535,1,2300,2300,0.15,355.39,1944.61,1050,1050,962.67,Online,Dijital Cüzdan,Hayır,1137,11
9494,2025-01-20,3,114,10074,1,5800,5800,0.11,644.1,5155.9,3350,3350,1805.9,Mağaza,Banka Kartı,Hayır,1003,0
9495,2026-02-09,1,119,10529,1,450,450,0.18,80.08,369.92,150,150,219.92,Online,Kredi Kartı,Hayır,1105,9
9496,2025-04-25,8,118,10894,2,1800,3600,0.09,322.48,3277.52,850,1700,1577.52,Mağaza,Kredi Kartı,Hayır,1032,0
9497,2025-01-26,3,105,10365,1,2800,2800,0.05,136.25,2663.75,1450,1450,1173.79,Online,Kredi Kartı,Hayır,1003,0
9498,2026-01-30,7,119,10264,2,450,900,0.1,90.78,809.22,150,300,509.22,Mağaza,Kredi Kartı,Hayır,1103,0
9499,2026-01-16,8,108,10817,3,5200,15600,0.07,1123.04,14476.96,3000,9000,5476.96,Mağaza,Kredi Kartı,Hayır,1104,0
9500,2026-06-07,5,115,10185,1,1750,1750,0.07,120.77,1824.73,720,720,1082.2,Online,Kredi Kartı,Hayır,1141,11
9501,2026-06-23,8,118,10693,1,1800,1800,0.09,165.47,1634.53,850,850,784.53,Mağaza,Kredi Kartı,Hayır,1144,11
9502,2025-03-24,1,110,10958,3,3200,9600,0.15,1427.26,8172.74,1800,5400,2772.74,Online,Banka Kartı,Hayır,1017,2
9503,2026-03-21,7,102,10730,1,12500,12500,0.12,1493.57,11006.43,8500,8500,2341.34,Mağaza,Banka Kartı,Hayır,1119,10
9504,2025-03-28,2,119,11130,2,450,900,0.08,69.16,830.84,150,300,530.84,Mağaza,Nakit,Hayır,1018,2
9505,2026-01-22,3,102,10567,1,12500,12500,0.12,1531.52,10968.48,8500,8500,2303.96,Online,Dijital Cüzdan,Hayır,1099,0
9506,2026-02-02,5,108,10137,1,5200,5200,0.11,585.8,4614.2,3000,3000,1614.2,Mağaza,Banka Kartı,Hayır,1109,9
9507,2025-10-13,8,113,10343,1,950,950,0.11,104.41,845.59,430,430,415.59,Online,Kredi Kartı,Hayır,1080,5
9508,2026-01-04,8,103,10612,1,32000,32000,0.04,1164.75,30835.25,22500,22500,7872.73,Online,Banka Kartı,Hayır,1104,0
9509,2026-02-26,1,118,10005,1,1800,1800,0.13,238.85,1561.15,850,850,711.15,Mağaza,Dijital Cüzdan,Hayır,1105,0
9510,2026-03-19,3,105,10624,2,2800,5600,0.04,218.37,5381.63,1450,2900,2400.91,Mağaza,Kredi Kartı,Hayır,1115,10
9511,2026-06-04,6,120,10498,1,1250,1250,0.03,41.46,1208.54,570,570,638.54,Mağaza,Kredi Kartı,Hayır,1142,11
9512,2025-10-15,5,119,10223,1,450,450,0.0,0.0,450.0,150,150,300.0,Mağaza,Banka Kartı,Hayır,1077,5
9513,2025-04-05,1,113,10953,1,950,950,0.11,-107.61,-842.39,430,-430,-412.39,Mağaza,Nakit,Evet,1025,2
9514,2025-02-10,3,114,11161,2,5800,11600,0.08,889.61,10710.39,3350,6700,4010.39,Mağaza,Dijital Cüzdan,Hayır,1011,0
9515,2025-11-27,7,112,10737,2,3600,7200,0.13,-936.66,-6263.34,2050,-4100,-2163.34,Mağaza,Kredi Kartı,Evet,1087,7
9516,2025-06-04,6,109,10538,2,8900,17800,0.1,1820.94,15979.06,5100,10200,5779.06,Online,Dijital Cüzdan,Hayır,1046,3
9517,2026-05-19,3,108,10703,1,5200,5200,0.1,524.56,4675.44,3000,3000,1675.44,Mağaza,Kredi Kartı,Hayır,1131,0
9518,2025-10-02,6,119,10194,1,450,450,0.08,34.57,415.43,150,150,265.43,Mağaza,Kredi Kartı,Hayır,1078,5
9519,2025-06-28,4,113,10802,2,950,1900,0.06,106.36,1793.64,430,860,933.64,Mağaza,Dijital Cüzdan,Hayır,1044,3
9520,2025-05-17,8,117,11030,2,3100,6200,0.1,602.95,5597.05,1200,2400,3392.95,Online,Dijital Cüzdan,Hayır,1040,0
9521,2025-06-29,4,111,10997,1,4200,4200,0.03,129.07,4070.93,2350,2350,1720.93,Mağaza,Kredi Kartı,Hayır,1044,3
9522,2025-07-01,3,107,10732,3,14500,43500,0.07,3065.05,40434.95,9300,27900,12534.95,Mağaza,Kredi Kartı,Hayır,1051,0
9523,2025-09-16,7,102,10213,1,12500,12500,0.13,1661.88,10838.12,8500,8500,2175.55,Online,Kredi Kartı,Hayır,1071,0
9524,2025-08-31,1,107,10587,1,14500,14500,0.1,1504.31,12995.69,9300,9300,3695.69,Mağaza,Kredi Kartı,Hayır,1057,4
9525,2025-04-06,8,119,10937,3,450,1350,0.07,91.06,1258.94,150,450,808.94,Mağaza,Kredi Kartı,Hayır,1032,2
9526,2025-07-16,5,115,10822,2,1750,3500,0.09,301.17,3582.7,720,1440,2095.29,Online,Banka Kartı,Hayır,1053,0
9527,2026-06-10,8,116,10676,2,2300,4600,0.11,504.48,4095.52,1050,2100,2138.87,Mağaza,Kredi Kartı,Hayır,1144,11
9528,2026-01-22,2,116,11005,2,2300,4600,0.07,328.63,4271.37,1050,2100,2320.87,Mağaza,Dijital Cüzdan,Hayır,1098,0
9529,2026-02-12,5,103,11115,2,32000,64000,0.13,8601.22,55398.78,22500,45000,9567.8,Mağaza,Dijital Cüzdan,Hayır,1109,9
9530,2025-09-26,7,104,10852,1,24500,24500,0.1,2378.59,22121.41,17000,17000,4789.59,Mağaza,Kredi Kartı,Hayır,1071,0
9531,2025-06-20,5,107,10625,1,14500,14500,0.1,1455.38,14609.97,9300,9300,4193.97,Mağaza,Banka Kartı,Hayır,1045,3
9532,2025-06-19,2,107,10642,1,14500,14500,0.08,1215.89,13284.11,9300,9300,3984.11,Online,Kredi Kartı,Hayır,1042,3
9533,2025-06-08,2,102,10613,1,12500,12500,0.01,133.44,12366.56,8500,8500,3681.06,Mağaza,Banka Kartı,Hayır,1042,3
9534,2026-05-24,4,104,10530,1,24500,24500,0.12,3033.91,21466.09,17000,17000,4144.1,Online,Banka Kartı,Hayır,1132,0
9535,2026-03-23,3,118,10011,2,1800,3600,0.04,157.27,3442.73,850,1700,1742.73,Mağaza,Banka Kartı,Hayır,1115,10
9536,2025-03-23,6,113,10555,1,950,950,0.14,133.5,816.5,430,430,386.5,Mağaza,Dijital Cüzdan,Hayır,1022,2
9537,2025-02-26,3,108,10764,1,5200,5200,0.11,584.5,4615.5,3000,3000,1615.5,Mağaza,Kredi Kartı,Hayır,1011,0
9538,2026-06-03,7,111,10551,2,4200,8400,0.07,570.71,7829.29,2350,4700,3129.29,Online,Kredi Kartı,Hayır,1143,11
9539,2025-04-22,3,106,10755,2,6500,13000,0.11,1376.31,11623.69,3800,7600,3849.34,Online,Banka Kartı,Hayır,1027,0
9540,2025-02-17,1,113,11108,1,950,950,0.12,113.04,836.96,430,430,406.96,Mağaza,Kredi Kartı,Hayır,1009,0
9541,2026-01-11,1,102,10337,3,12500,37500,0.2,7527.14,29972.86,8500,25500,4023.27,Mağaza,Banka Kartı,Hayır,1097,0
9542,2025-02-02,5,119,10055,1,450,450,0.18,82.94,367.06,150,150,217.06,Mağaza,Kredi Kartı,Hayır,1013,0
9543,2026-05-19,4,105,11117,1,2800,2800,0.05,141.71,2658.29,1450,1450,1168.41,Online,Kredi Kartı,Hayır,1132,0
9544,2025-01-03,4,117,10108,1,3100,3100,0.06,198.17,2901.83,1200,1200,1803.39,Online,Kredi Kartı,Hayır,1004,1
9545,2026-05-01,6,114,10851,2,5800,11600,0.11,1317.38,10282.62,3350,6700,3582.62,Mağaza,Kredi Kartı,Hayır,1134,0
9546,2026-05-31,3,111,10409,2,4200,8400,0.12,970.6,7429.4,2350,4700,2729.4,Online,Banka Kartı,Hayır,1131,0
9547,2025-02-11,8,119,10549,1,450,450,0.06,26.55,423.45,150,150,273.45,Online,Kredi Kartı,Hayır,1016,0
9548,2025-01-09,8,104,10746,3,24500,73500,0.07,5033.92,68466.08,17000,51000,16439.09,Mağaza,Nakit,Hayır,1008,1
9549,2025-05-22,1,103,10587,1,32000,32000,0.15,4704.04,27295.96,22500,22500,4386.52,Mağaza,Banka Kartı,Hayır,1033,0
9550,2026-03-12,8,107,10850,1,14500,14500,0.08,1203.38,13296.62,9300,9300,3996.62,Online,Dijital Cüzdan,Hayır,1120,0
9551,2025-01-27,5,118,10489,1,1800,1800,0.08,137.94,1662.06,850,850,812.06,Online,Kredi Kartı,Hayır,1005,0
9552,2025-02-12,4,101,10822,2,18500,37000,0.03,1009.58,35990.42,12500,25000,10450.56,Mağaza,Kredi Kartı,Hayır,1012,0
9553,2025-05-11,4,105,10073,1,2800,2800,0.14,390.94,2409.06,1450,1450,922.92,Mağaza,Banka Kartı,Hayır,1036,0
9554,2025-08-04,7,110,10924,1,3200,3200,0.1,-304.88,-2895.12,1800,-1800,-1095.12,Mağaza,Kredi Kartı,Evet,1063,0
9555,2026-06-04,8,115,11115,1,1750,1750,0.15,271.11,1478.89,720,720,810.66,Online,Kredi Kartı,Hayır,1144,11
9556,2025-12-11,4,107,10820,1,14500,14500,0.11,1557.02,12942.98,9300,9300,3642.98,Online,Dijital Cüzdan,Hayır,1092,8
9557,2026-05-23,1,110,10448,1,3200,3200,0.15,485.44,2714.56,1800,1800,914.56,Online,Nakit,Hayır,1129,0
9558,2026-02-17,5,108,10806,1,5200,5200,0.1,496.16,4703.84,3000,3000,1703.84,Mağaza,Nakit,Hayır,1109,0
9559,2025-09-03,1,102,10830,1,12500,12500,0.11,1339.38,11160.62,8500,8500,2493.21,Mağaza,Dijital Cüzdan,Hayır,1065,4
9560,2026-03-25,5,116,10580,2,2300,4600,0.13,611.92,3988.08,1050,2100,2027.66,Online,Banka Kartı,Hayır,1117,10
9561,2025-01-21,7,110,10166,1,3200,3200,0.05,166.89,3033.11,1800,1800,1233.11,Mağaza,Banka Kartı,Hayır,1007,0
9562,2026-02-12,3,117,10434,1,3100,3100,0.1,297.81,2802.19,1200,1200,1700.27,Mağaza,Kredi Kartı,Hayır,1107,9
9563,2026-04-02,1,115,11085,1,1750,1750,0.16,280.6,1469.4,720,720,800.83,Online,Kredi Kartı,Hayır,1121,10
9564,2026-03-20,5,102,10070,1,12500,12500,0.08,1048.77,11451.23,8500,8500,2779.47,Mağaza,Kredi Kartı,Hayır,1117,10
9565,2025-09-22,2,111,10865,1,4200,4200,0.11,468.19,3731.81,2350,2350,1381.81,Mağaza,Kredi Kartı,Hayır,1066,0
9566,2025-07-03,2,120,10543,1,1250,1250,0.02,29.91,1220.09,570,570,650.09,Mağaza,Kredi Kartı,Hayır,1050,0
9567,2025-08-15,5,107,10185,1,14500,14500,0.05,710.53,15444.2,9300,9300,5028.2,Online,Kredi Kartı,Hayır,1061,4
9568,2025-09-03,8,111,10127,1,4200,4200,0.09,358.34,3841.66,2350,2350,1491.66,Mağaza,Banka Kartı,Hayır,1072,4
9569,2025-03-14,6,113,10140,2,950,1900,0.1,193.37,1706.63,430,860,846.63,Online,Banka Kartı,Hayır,1022,0
9570,2025-05-30,4,105,10156,1,2800,2800,0.06,160.63,2639.37,1450,1450,1149.78,Mağaza,Dijital Cüzdan,Hayır,1036,0
9571,2026-05-28,5,115,10331,1,1750,1750,0.09,155.69,1594.31,720,720,930.11,Online,Kredi Kartı,Hayır,1133,0
9572,2025-03-10,1,114,10632,1,5800,5800,0.05,315.98,5484.02,3350,3350,2134.02,Online,Nakit,Hayır,1017,0
9573,2025-08-18,7,108,10988,2,5200,10400,0.12,1265.58,9134.42,3000,6000,3134.42,Online,Kredi Kartı,Hayır,1063,4
9574,2025-03-13,5,106,10321,1,6500,6500,0.12,763.83,5736.17,3800,3800,1850.12,Mağaza,Kredi Kartı,Hayır,1021,0
9575,2026-02-01,8,119,10164,1,450,450,0.09,38.31,411.69,150,150,261.69,Mağaza,Dijital Cüzdan,Hayır,1112,9
9576,2025-03-25,8,103,10138,2,32000,64000,0.07,4301.44,59698.56,22500,45000,13803.08,Online,Banka Kartı,Hayır,1024,2
9577,2025-10-26,3,110,10812,1,3200,3200,0.1,320.55,2879.45,1800,1800,1079.45,Online,Kredi Kartı,Hayır,1075,5
9578,2025-10-20,8,116,10202,2,2300,4600,0.09,408.87,4191.13,1050,2100,2237.81,Mağaza,Kredi Kartı,Hayır,1080,5
9579,2025-08-11,8,104,10090,2,24500,49000,0.06,2972.42,46027.58,17000,34000,11337.17,Online,Kredi Kartı,Hayır,1064,0
9580,2025-08-04,5,119,10994,3,450,1350,0.13,171.93,1319.44,150,450,815.44,Mağaza,Banka Kartı,Hayır,1061,0
9581,2025-08-19,2,111,10586,1,4200,4200,0.14,595.69,3604.31,2350,2350,1254.31,Mağaza,Kredi Kartı,Hayır,1058,4
9582,2026-02-09,6,111,10801,1,4200,4200,0.1,427.54,3772.46,2350,2350,1422.46,Mağaza,Dijital Cüzdan,Hayır,1110,9
9583,2025-06-18,2,110,10986,1,3200,3200,0.04,127.9,3072.1,1800,1800,1272.1,Online,Banka Kartı,Hayır,1042,3
9584,2025-11-25,5,118,10677,1,1800,1800,0.13,226.98,1573.02,850,850,723.02,Mağaza,Kredi Kartı,Hayır,1085,7
9585,2026-03-02,1,119,10653,1,450,450,0.15,67.95,382.05,150,150,232.05,Mağaza,Banka Kartı,Hayır,1113,0
9586,2025-07-15,5,108,10358,1,5200,5200,0.17,861.04,4859.64,3000,3000,1499.64,Online,Dijital Cüzdan,Hayır,1053,0
9587,2026-06-10,8,112,10600,1,3600,3600,0.09,311.06,3288.94,2050,2050,1238.94,Mağaza,Kredi Kartı,Hayır,1144,11
9588,2025-03-18,2,107,11002,1,14500,14500,0.04,541.48,13958.52,9300,9300,4658.52,Online,Kredi Kartı,Hayır,1018,2
9589,2025-10-04,6,108,11043,1,5200,5200,0.08,396.32,4803.68,3000,3000,1803.68,Online,Dijital Cüzdan,Hayır,1078,5
9590,2026-04-11,2,101,10834,2,18500,37000,0.07,2707.94,34292.06,12500,25000,8777.68,Mağaza,Kredi Kartı,Hayır,1122,10
9591,2026-03-24,5,116,11054,2,2300,4600,0.11,517.46,4082.54,1050,2100,2125.43,Online,Dijital Cüzdan,Hayır,1117,10
9592,2025-11-16,5,120,10929,1,1250,1250,0.12,154.96,1095.04,570,570,525.04,Mağaza,Banka Kartı,Hayır,1085,7
9593,2025-06-09,1,116,10764,1,2300,2300,0.15,337.99,1962.01,1050,1050,980.68,Online,Kredi Kartı,Hayır,1041,3
9594,2026-05-07,5,111,10168,2,4200,8400,0.04,331.98,8068.02,2350,4700,3368.02,Online,Kredi Kartı,Hayır,1133,0
9595,2025-11-09,7,117,10655,1,3100,3100,0.1,311.44,2788.56,1200,1200,1686.16,Mağaza,Kredi Kartı,Hayır,1087,6
9596,2025-06-10,3,118,10356,1,1800,1800,0.08,150.97,1649.03,850,850,799.03,Online,Nakit,Hayır,1043,3
9597,2025-11-04,5,112,10085,1,3600,3600,0.12,426.84,3173.16,2050,2050,1123.16,Mağaza,Nakit,Hayır,1085,6
9598,2025-05-26,5,119,10866,1,450,450,0.14,61.51,388.49,150,150,238.49,Mağaza,Nakit,Hayır,1037,0
9599,2026-01-31,2,101,11128,1,18500,18500,0.12,2190.9,16309.1,12500,12500,3564.46,Online,Dijital Cüzdan,Hayır,1098,0
9600,2025-03-30,8,101,11142,3,18500,55500,0.05,2688.45,52811.55,12500,37500,14519.38,Mağaza,Kredi Kartı,Hayır,1024,2
9601,2025-11-04,4,102,11062,1,12500,12500,0.15,1819.09,10680.91,8500,8500,2020.7,Mağaza,Dijital Cüzdan,Hayır,1084,6
9602,2026-06-30,3,102,10483,3,12500,37500,0.04,1338.79,36161.21,8500,25500,10118.79,Mağaza,Kredi Kartı,Hayır,1139,11
9603,2026-01-06,1,110,10481,1,3200,3200,0.1,335.82,2864.18,1800,1800,1064.18,Mağaza,Dijital Cüzdan,Hayır,1097,0
9604,2026-03-27,3,119,10136,2,450,900,0.07,63.62,836.38,150,300,536.38,Online,Kredi Kartı,Hayır,1115,10
9605,2025-06-16,6,114,10076,1,5800,5800,0.08,447.24,5352.76,3350,3350,2002.76,Mağaza,Kredi Kartı,Hayır,1046,3
9606,2026-01-27,5,114,10295,1,5800,5800,0.12,698.53,5101.47,3350,3350,1751.47,Online,Banka Kartı,Hayır,1101,0
9607,2026-05-06,6,109,10316,1,8900,8900,0.1,855.17,8044.83,5100,5100,2944.83,Mağaza,Nakit,Hayır,1134,0
9608,2025-05-30,6,112,10497,2,3600,7200,0.12,-837.37,-6362.63,2050,-4100,-2262.63,Online,Kredi Kartı,Evet,1038,0
9609,2026-04-13,3,107,10956,2,14500,29000,0.13,3863.47,25136.53,9300,18600,6536.53,Online,Kredi Kartı,Hayır,1123,10
9610,2025-02-12,4,111,10621,1,4200,4200,0.11,466.2,3733.8,2350,2350,1383.8,Mağaza,Dijital Cüzdan,Hayır,1012,0
9611,2025-01-29,8,116,11018,1,2300,2300,0.08,177.16,2122.84,1050,1050,1147.14,Online,Kredi Kartı,Hayır,1008,0
9612,2025-01-31,8,112,10018,2,3600,7200,0.06,406.27,6793.73,2050,4100,2693.73,Mağaza,Kredi Kartı,Hayır,1008,0
9613,2025-05-08,3,109,10432,3,8900,26700,0.12,3169.48,23530.52,5100,15300,8230.52,Online,Kredi Kartı,Hayır,1035,0
